id,sentence,tense/aspect
2765,The camels had matching humps,past
2769,The shirt was a beautiful color blue .,past
277,The piano was never played .,past
2780,The football was signed by Joe Namath .,past
2784,The chairs were very comfortable .,past
280,A pigeon walked across the parking lot .,past
2800,The beds were covered in colorful quilts .,past
2817,The dolphins leaped out of the water .,past
2818,Boats sailed through the bay .,past
282,The couch had a stain on it .,past
2820,The fox ran quickly into the woods .,past
2824,The sharks swam quickly through the water .,past
2826,Lions roared ferociously at the spectators in the zoo .,past
2827,The cheetahs ran through the jungle .,past
2828,Clocks were strewn about the old shop .,past
2829,The guitar was in its case .,past
2830,The chairs were lined up against the wall .,past
2834,Shirts hung neatly on hangers in the closet .,past
2835,The couch was in need of reupholstering .,past
2837,The fences surrounded the tall !!! dismal house .,past
2839,The kites flew high above our heads .,past
2840,A penguin waddled slowly near the shore .,past
2842,A bed was placed in the middle of the room .,past
2843,A cow mooed loudly .,past
2845,The light bulbs crashed to the floor .,past
2846,Computers required maintenance for optimal performance .,past
2848,The bicycle needed new tires .,past
2850,The zipper was stuck .,past
2853,The televisions were in need of repair .,past
2854,The gorilla pounded on its hairy chest .,past
2855,The turtles slowly crawled across the sand .,past
2856,The elephants rolled around in the mud .,past
2857,Pigeons gathered around the benches in the park .,past
2858,The owl swooped down after the mouse .,past
2859,Cars sat in traffic for hours .,past
287,The televisions were noisy and distracting .,past
2881,The trumpet The trumpet was loud .,past
2884,The rabbits The rabbits had babies .,past
2891,The squirrel The squirrel hit the nut .,past
290,Butterflies were once catterpillars,past
2909,A squirrel ran up the tree .,past
2912,The dog chased the cat .,past
2922,A butterfly landed on her nose .,past
2932,Bicycles lined up at the starting line .,past
2933,The trumpet wailed loudly .,past
2940,The rabbit went to the tea party .,past
2944,A tire ran over a nail .,past
2946,The light bulb just blew out .,past
2947,A cow mooed .,past
2955,The gorillas The gorillas were clever,past
2956,A kite a kite flew high,past
2957,The cars the cars collided,past
2959,The bed the bed was warm,past
2960,The pigeons the pigeons pooped,past
2961,A panda a panda ate bamboo,past
2962,A trumpet a trumpet blasted,past
2963,The cow The cow mooed,past
2964,The chair the chair was new,past
2967,The camels the camels were tired,past
2969,A squirrel a squirrel ate a peanut,past
2970,An elephant An elephant drank water,past
2971,The turtles The turtles swam,past
2972,Bicycles the bicycles were shiny,past
2973,The butterfly The butterfly was beautiful,past
2974,The dog the dog barked,past
2976,The lion The lion roared,past
2977,A tire a tire sat in the road,past
2978,The toilets the toilets were dirty,past
2980,A cheetah a cheetah ran across the road,past
2981,A skunk a skunk sprayed me,past
2983,The knife the knife was stabbed into the victim,past
2985,The shirts the shirts were vintage,past
2986,The rabbit the rabbit ran away,past
2987,The guitars The guitars were so loud,past
2988,A computer a computer screen glowed,past
2992,The bears the bears were scary,past
2993,The fence the fence was white,past
2995,The cat the cat was curious,past
2998,The zipper the zipper broke,past
2999,The pianos the pianos were old,past
3000,A football A football hit me,past
3002,Kites Kites flew in the clouded sky .,past
3004,Squirrels Squirrels scurried to collect enough acorns before winter .,past
3005,The penguin The penguin waddled up to the edge and hopped into the water .,past
3006,The butterflies The butterflies flew everywhere amongst the flowers .,past
3007,The camel The camel started out across the desert .,past
3008,The bears The bears fished for salmon in the river .,past
3009,A lamp A lamp flickered in the corner .,past
3013,A shark A shark lurked among the unsuspecting swimmers .,past
3014,Boats Boats lined the horizon at the shore .,past
3016,The couches The couches crowded the living room .,past
3017,The pigeon The pigeon sat on the telephone pole .,past
3019,A football A football came whirring past them at the park .,past
3020,A panda A panda gnawed on a stalk of bamboo .,past
3021,The skunk The skunk ate the herbs .,past
3022,The peacocks The peacocks paraded their glorious feathers .,past
3023,The bicycle The bicylcle rusted while it was outside in the rain .,past
3025,A turtle A turtle slowly made its way across the path .,past
3026,The cheetahs The cheetahs ran quickly towards the gazelle .,past
3028,The cat The cat sunned himself in the window .,past
3029,A toilet A toilet broke in the bathroom .,past
3033,The marble The marble rolled under the bed .,past
3034,The towel The towel was spread out on the sand .,past
3035,Chairs Chairs were filled at every table .,past
3036,The foxes The foxes were very clever .,past
3037,The cow The cow looked lazily across the pasture .,past
3038,The televisions The televisions all showed different sporting events .,past
3039,The zipper The zipper on the backpack was stuck .,past
3041,The cars The cars below looked like toys from the airplane window .,past
3044,A pig A pig struck up a conversation with a spider .,past
3047,The computer The computer was brand new .,past
3095,The fox RAN THROUGH THE FOREST .,past
3096,Penguins WADDLED THROUGH THE ICE .,past
3097,A dolphin PLAYFULLY GREETED ITS HANDLER .,past
3098,Camels CARRIED MEN THROUGH THE DESERT .,past
3100,The turtles MOVED SLOWLY ACROSS THE ROAD .,past
3101,The cat SCRATCHED AT THE DOOR .,past
3102,The cows GATHERED AT THE FEED TROUGH .,past
3103,A panda ATE BAMBOO SHOOTS .,past
3104,The zipper GOT STUCK ON SOME FABRIC .,past
3106,Shirts HUNG NEATLY IN THE CLOSET .,past
3107,A guitar STOOD IN THE CORNER .,past
3108,The footballs WERE WIPED DRY WITH A TOWEL .,past
3109,A pigeon STOOD ON THE ROOF .,past
3110,The chair BLOCKED THE ENTRANCE TO THE ROOM .,past
3112,Pigs EAGERLY AWAITED THEIR FEEDING .,past
3114,The couches WERE COVERED WITH PLASTIC .,past
3115,A rabbit ATE SEVERAL CARROTS .,past
3117,The clocks WERE ALL SET ONE HOUR AHEAD .,past
3118,Fences WERE FRESHLY PAINTED .,past
3120,Toilets WERE ON DISPLAY IN THE HARDWARE STORE .,past
3121,The bicycles WERE LOCKED TO THE STREET SIGN .,past
3123,A butterfly FLUTTERED PEACEFULLY THROUGH THE AIR .,past
3124,The squirrels STORED NUTS FOR THE WINTER .,past
3126,The trumpet PLAYED THE SONG LOUDLY .,past
3127,The gorillas GROOMED THEMSELVES AND EACH OTHER .,past
3128,The lions SLEPT PEACEFULLY AFTER FEEDING .,past
3129,Bears OVERTURNED THE GARBAGE CAN .,past
3130,The peacock PROUDLY SHOWED ITS COLORS .,past
3131,A tire ROLLED ACROSS THE PARKING LOT .,past
3132,The dog SCRATCHED ITSELF .,past
3133,Towels WERE HUNG IN THE BATHROOM .,past
3135,The marbles ROLLED ACROSS THE FLOOR .,past
3136,Skunks FORAGED FOR FOOD .,past
3137,A cheetah SPRINTED THROUGH THE SAVANNA .,past
3138,The kite FLEW HIGH OVERHEAD .,past
3139,A car WAS ON DISPLAY ON THE SHOWROOM FLOOR .,past
3140,Computers ALLOWED ACCESS TO THE INTERNET .,past
3141,The elephant TRUMPETED A WARNING TO THE HUNTERS .,past
3142,The squirrels chittered at each other from different tree limbs .,past
3145,A butterfly landed on my nose .,past
3147,The football deflated !!! ruining the game .,past
3153,The camels came to the Ancient Near East with the Egyptians .,past
3157,The sharks swam too close to the shore .,past
3159,The toilets flushed automatically .,past
3163,The pianos were placed throughout the city for passersby to play .,past
3168,The cars raced down the track .,past
3173,A rabbit nibbled a leaf of lettuce .,past
3184,The bicycle crashed into the fence .,past
3187,The dog ran after the car .,past
3190,The lamps were in need of replacement bulbs .,past
3193,The rabbits scurried down into their holes .,past
3195,Footballs cost more than you might imagine .,past
3196,The skunk sprayed its victim .,past
3199,The guitars sounded awesome after getting new strings .,past
3200,A peacock displayed its beautiful feathers .,past
3202,A cow casually chewed its cud .,past
3204,The towels were clean and dry .,past
3205,The turtles swam across oceans to get here .,past
3206,The fence blocked the way forward .,past
3207,A shark ate several fish .,past
3214,The squirrel gathered its nuts for the winter .,past
3216,The cars weaved in and out of their lanes .,past
3217,The toilet was in desperate need of cleaning .,past
