WorkerId,SubmitTime,Answer 56,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type,aspect,modal,be_have,sentence_id,sentence_length,original_response
AFU00NU09CFXE,Wed Jan 20 13:45:58 PST 2016,"""English""",animate,plural,indefinite,present,turtle,Turtles are good in soup,1,3044,51,target,simple,no,yes,2748,4,generic
AFU00NU09CFXE,Wed Jan 20 13:45:58 PST 2016,"""English""",inanimate,singular,indefinite,present,shirt,A shirt can be a fashion statement when infused with the right colors,1,6252,32,target,simple,yes,yes,4100,11,generic
AFU00NU09CFXE,Wed Jan 20 13:45:58 PST 2016,"""English""",inanimate,singular,indefinite,present,bed,A bed is a comfortable piece of furniture to lay down and sleep in.,1,4444,52,target,simple,no,yes,4191,12,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,present,towel,The towel is an essential item to carry at all times.,1,5871,53,target,simple,no,yes,3177,9,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,present,football,The football has a huge hole in it.,2,2964,54,target,simple,no,yes,1566,6,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,indefinite,past,pig,Pigs Snorted in their cage,2,5613,50,target,simple,no,no,1376,4,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,present,television,Televisions are incredibly thin these days.,1,3420,33,target,simple,no,yes,3850,5,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,indefinite,past,piano,A piano sat in the corner. ,2,2239,39,target,simple,no,no,1588,4,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,past,marble,The marble was blue.,2,1868,55,target,simple,no,yes,2665,2,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,present,computer,The computer never works when I need it.,2,3654,29,target,simple,no,no,275,6,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,indefinite,present,computer,A computer can help us accomplish many things given the right commands,1,4620,28,target,simple,yes,no,4108,10,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,definite,present,panda,The pandas are going extinct. ,1,2736,25,target,progressive,no,no,2633,3,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,indefinite,past,bear,A bear went through our food,2,3415,24,target,simple,no,no,1095,4,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,indefinite,present,skunk,A skunk smells terrible.,1,4289,27,target,simple,no,no,437,2,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,indefinite,present,boat,A boat is in the water,2,6328,26,target,simple,no,yes,1424,4,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,definite,present,cow,The cow gives milk,2,3356,21,target,simple,no,no,2519,2,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,indefinite,present,skunk,Skunks smell awful when they get hit by a car,1,2873,20,target,simple,no,no,1081,9,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,definite,present,dolphin,The dolphins swam with the humans.,2,2537,23,target,simple,no,no,339,4,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,indefinite,past,butterfly,A butterfly fluttered across the blue sky.,2,2891,22,target,simple,no,no,1974,5,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,indefinite,present,butterfly,Butterflies emerge from their cocoon in summer.,1,3687,47,target,simple,no,no,73,6,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,indefinite,past,computer,A computer was turned on and downloading software.,2,4986,46,target,simple,no,no,165,6,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,indefinite,present,bear,Bears love beats.,1,2695,45,target,simple,no,no,2869,2,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,indefinite,past,kite,A kite flew in the wind,2,2122,44,target,simple,no,no,1103,4,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,definite,present,cheetah,The cheetah is supposedly pretty fast.,1,4361,43,target,simple,no,yes,3426,4,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,past,towel,The towel was wet. ,2,2904,42,target,simple,no,yes,106,2,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,definite,past,panda,The pandas ate bamboo prettymuch continuously in order to satisfy their caloric needs.,2,7550,41,target,simple,no,no,234,11,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,definite,present,bicycle,The bicycles are lined up and ready to start the race.,2,3104,40,target,simple,no,no,2217,9,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,present,bed,Beds are perfect for a nap.,1,2779,49,target,simple,no,yes,2541,5,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,past,football,The football was thrown far,2,2988,48,target,simple,no,no,1795,3,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,indefinite,present,shark,Sharks are beautiful creatures.,1,2642,6,target,simple,no,yes,2379,3,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,past,bed,Beds were slept in,2,33210,7,target,simple,no,no,1791,3,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,3947,4,example,simple,no,no,1791,3,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,definite,past,chair,The chairs matched the table.,2,3344,5,target,simple,no,no,3781,3,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,4796,2,example,simple,no,no,3781,3,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,indefinite,past,mouse,A mouse lives in my house.,2,4198,3,example,simple,no,no,3781,3,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,9093,1,example,simple,no,no,3781,3,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,present,boat,Boats are floating in the lake,2,3237,8,target,progressive,no,no,1051,5,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,indefinite,present,elephant,Elephants are very large animals,1,2583,9,target,simple,no,yes,1425,4,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,present,computer,Computers are the greatest tool to have.,1,3206,14,target,simple,no,yes,1685,6,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,present,clock,The clock tells time,2,3933,15,target,simple,no,no,303,2,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,definite,present,chair,The chairs need to be replaced.,2,2906,16,target,simple,no,no,544,4,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,definite,present,dolphin,The dolphins are swimming,2,3824,17,target,progressive,no,no,1420,2,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,past,lamp,Lamps lightened my way through the dark street.,2,4604,10,target,simple,no,no,2602,7,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,definite,present,football,The footballs are kept in the closet,2,3786,11,target,simple,no,no,1073,5,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,definite,past,guitar,The guitars sounded awesome after getting new strings.,2,4013,12,target,simple,no,no,3199,6,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,indefinite,past,pig,A pig was wallowing in the mud.,2,3601,13,target,progressive,no,no,4116,5,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,present,lamp,Lamps can help you see to read,1,4980,36,target,simple,yes,no,1851,6,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,indefinite,present,fence,A fence makes good neighbors.,1,13330,37,target,simple,no,no,1550,3,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,indefinite,present,gorilla,Gorillas love to eat many types of fruits,1,3963,34,target,simple,no,no,1710,7,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,indefinite,present,dolphin,Dolphins live in the ocean. ,1,2607,35,target,simple,no,no,1569,4,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,plural,definite,past,lion,The lions ate all the smaller animals,2,6656,18,target,simple,no,no,2743,5,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,indefinite,past,guitar,A guitar stood alone in the corner.,2,3003,19,target,simple,no,no,3861,5,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,past,knife,The knife cut  into his flesh.,2,2769,30,target,simple,no,no,4048,5,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,present,kite,Kites are hard to fly.,1,4026,31,target,simple,no,yes,1001,4,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",animate,singular,definite,past,lion,The lion roared and roared in the jungle.,2,3112,38,target,simple,no,no,199,6,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,plural,indefinite,present,zipper,Zippers are vastly underappreciated.,1,4135,51,target,simple,no,yes,3846,3,generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,definite,past,computer,The computer was brand new.,2,2703,32,target,simple,no,yes,3047,3,non.generic
AZGBKAM5JUV5A,Wed Jan 20 13:46:44 PST 2016,"""English""",inanimate,singular,indefinite,present,car,A car goes varoom,1,4586,52,target,simple,no,no,2766,2,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,present,chair,Chairs are practical.,1,1418,53,target,simple,no,yes,1203,2,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,definite,past,dolphin,The dolphins were jumping out of the water gleefully.,2,859,54,target,progressive,no,no,84,7,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,present,cheetah,Cheetahs are very fast.,1,1169,50,target,simple,no,yes,2453,3,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,present,butterfly,The butterfly is sitting on my finger.,1,1464,33,target,progressive,no,no,2243,5,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,present,owl,Owls tend to hunt mostly small rodents.,1,1067,39,target,simple,no,no,1235,6,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,present,clock,Clocks go back soon,1,1450,55,target,simple,no,no,2740,3,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,indefinite,past,bed,A bed was placed in the middle of the room.,2,2440,29,target,simple,no,no,2842,8,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,present,elephant,Elephants weights a lot.,1,1363,28,target,simple,no,no,4299,3,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,present,skunk,The skunk stank up the house,2,797,25,target,simple,no,no,2744,4,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,indefinite,past,pigeon,A pigeon pooped on my car. ,1,1604,24,target,simple,no,no,1604,4,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,past,kangaroo,The kangaroo jumped. ,1,1469,27,target,simple,no,no,125,1,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,indefinite,past,clock,A clock was striking midnight.,1,454663,26,target,simple,no,no,153,3,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,present,shirt,Shirts need to fit.,1,1117,21,target,simple,no,no,350,3,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,definite,past,toilet,The toilet was extremely dirty. ,2,1449,20,target,simple,no,yes,1603,3,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,definite,past,towel,The towel was wet and on the floor.,1,2014,23,target,simple,no,yes,4134,6,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,past,light bulb,Light bulbs illuminated the entire room and it was no longer dark,1,1090,22,target,simple,no,no,4092,10,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,definite,present,bed,The bed is unmade.,1,60227,47,target,simple,no,yes,7,2,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,past,pigeon,The pigeon sat on the telephone pole.,1,2416,46,target,simple,no,no,3017,5,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,definite,present,fence,The fence keeps animals out.,1,24198,45,target,simple,no,no,352,3,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,definite,past,turtle,The turtles laid their eggs in the sand.,1,1199,44,target,simple,no,no,81,6,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,definite,present,knife,The knives are very sharp.,1,15317,43,target,simple,no,yes,460,3,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,present,dolphin,Dolphins live in the ocean.,1,1037,42,target,simple,no,no,2948,4,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,indefinite,past,elephant,An elephant swung his tusk dangerously at the zoo keeper.,1,1332,41,target,simple,no,no,1732,8,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,past,dog,The dog chased the cat.,2,104479,40,target,simple,no,no,2912,3,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,present,peacock,Peacocks can be beautiful but incredibly loud.,1,1612,49,target,simple,yes,yes,3756,6,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,definite,past,bed,The bed was very comfortable.,2,1703,48,target,simple,no,yes,1286,3,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,present,kangaroo,Kangaroos are native to Australia.,1,3772,6,target,simple,no,yes,338,4,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,definite,past,kite,The kite flew high,2,1679,7,target,simple,no,no,2756,2,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,4553,4,example,simple,no,no,2756,2,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,indefinite,present,elephant,An elephant is wise.,1,3665,5,target,simple,no,yes,2421,2,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,1,5082,2,example,simple,no,yes,2421,2,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,4618,3,example,simple,no,yes,2421,2,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,4429,1,example,simple,no,yes,2421,2,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,definite,present,pig,The pigs are in the mud puddle.,1,2619,8,target,simple,no,yes,3794,5,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,present,cheetah,Cheetahs are the fastest animal on earth.,1,1021,9,target,simple,no,yes,2399,6,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,indefinite,present,peacock,A peacock has many feathers,1,1239,14,target,simple,no,yes,1676,3,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,indefinite,past,camel,A camel was walking in the desert.,2,2222,15,target,progressive,no,no,1194,5,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,definite,past,piano,The piano played smooth classical music. ,1,137721,16,target,simple,no,no,2673,4,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,definite,past,football,The footballs were stored neatly in the closet.,2,1285,17,target,simple,no,no,3834,6,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,present,bed,Beds are not for jumping on. ,2,1435,10,target,simple,no,yes,1570,5,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,definite,present,trumpet,The trumpets sound at my coming.,1,3254,11,target,simple,no,no,2554,4,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,definite,present,kite,The kites have tails,1,1410,12,target,simple,no,yes,3683,2,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,indefinite,present,dog,A dog makes a good pet.,1,2385,13,target,simple,no,no,3897,4,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,singular,indefinite,past,kite,A kite flew into a powerline.,1,944,36,target,simple,no,no,4306,4,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,past,skunk,The skunk fled from the young couple who startled it.,2,1566,37,target,simple,no,no,3179,8,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,past,peacock,The peacock jumped the fence into the garden party. ,2,983,34,target,simple,no,no,3921,7,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,past,bicycle,Bicycles were kept in racks,1,921,35,target,simple,no,no,1781,4,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,present,penguin,Penguins cannot fly.,1,3308,18,target,simple,yes,no,3067,2,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,past,boat,Boats were tied to the docks of the tourist areas.,1,1099,19,target,simple,no,no,874,9,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,past,dog,The dog accidentally fell into the swimming pool.,1,5028,30,target,simple,no,no,1757,6,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,past,squirrel,The squirrel was looking for nuts.,1,1595,31,target,progressive,no,no,1172,4,generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",inanimate,plural,indefinite,past,clock,Clocks ticked and chimed.,2,37035,38,target,simple,no,no,1809,3,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,present,pigeon,The pigeon hunts for seeds.,2,2642,51,target,simple,no,no,1454,3,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,singular,definite,present,rabbit,The rabbit runs away.,1,1263,32,target,simple,no,no,501,2,non.generic
A1W4Q0E00VP6VD,Wed Jan 20 13:47:08 PST 2016,"""English""",animate,plural,indefinite,past,butterfly,Butterflies lit on her hand,1,23249,52,target,simple,no,no,1987,4,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,indefinite,past,bear,A bear ate s0me berries for lunch.,2,6066,53,target,simple,no,no,3375,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,indefinite,past,light bulb,Light bulbs were led.,2,4549,54,target,simple,no,no,4320,2,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,singular,definite,past,marble,The marble was rolling down the stars.,2,3016,50,target,progressive,no,no,181,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,indefinite,present,piano,Pianos are incredibly fun and elegant to play.,1,4338,33,target,simple,no,yes,3529,7,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,definite,present,kite,The kites are flying on the beach.,2,2351,39,target,progressive,no,no,1508,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,indefinite,past,cat,A cat caught the mouse.,2,3220,55,target,simple,no,no,2711,3,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,plural,definite,past,pig,The pigs oinked with pleasure in the mud.,2,4065,29,target,simple,no,no,2056,6,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,plural,definite,present,dog,The dogs have fleas,2,3434,28,target,simple,no,yes,3660,2,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,definite,present,butterfly,The butterfly comes out of it's coccoon.,2,5370,25,target,simple,no,no,2809,5,generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,singular,indefinite,past,football,A football was tossed by the quarterback and landed in the stands.,2,3820,24,target,simple,no,no,2054,10,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,indefinite,present,car,Cars are very fast,1,3431,27,target,simple,no,yes,1132,3,generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,singular,definite,present,television,The television is turned on loudly.,2,2697,26,target,simple,no,no,764,4,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,singular,definite,past,zipper,The zipper on the backpack was stuck.,2,4368,21,target,simple,no,no,3039,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,indefinite,present,boat,Boats are great to have in Florida.,1,3565,20,target,simple,no,yes,1534,6,generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,indefinite,present,penguin,A penguin is fun to watch.,1,3562,23,target,simple,no,yes,830,4,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,indefinite,past,shark,A shark was seen at the beach.,2,3316,22,target,simple,no,no,2479,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,definite,past,guitar,The guitars were badly out of tune.,2,2567,47,target,simple,no,yes,3738,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,plural,definite,present,dog,The dogs need to find homes this weekend.,2,3399,46,target,simple,no,no,1525,6,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,definite,past,kangaroo,The kangaroo had her baby in it's pouch.,2,3355,45,target,simple,no,yes,1162,6,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,indefinite,present,computer,Computers are important,1,3284,44,target,simple,no,yes,2494,2,generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,definite,present,pig,The pig is dirty.,2,2993,43,target,simple,no,yes,1650,2,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,indefinite,past,kite,Kites were flown high.,2,8169,42,target,simple,no,no,1214,3,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,definite,past,cat,The cat jumped on the furniture.,2,4216,41,target,simple,no,no,1231,4,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,definite,present,couch,The couches fold out into a bed.,2,4233,40,target,simple,no,no,405,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,singular,definite,present,fence,The fence is white.,2,2886,49,target,simple,no,yes,598,2,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,plural,indefinite,present,cow,Cows prefer to spend their time grazing fields.,1,2615,48,target,simple,no,no,746,7,generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,indefinite,past,fox,A fox sprinted across the field.,2,3609,6,target,simple,no,no,2039,4,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,singular,indefinite,present,chair,A chair is pushed against the table.,2,3834,7,target,simple,no,no,1452,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,8257,4,example,simple,no,no,1452,5,non.generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,indefinite,present,toilet,Toilets are dirty,1,3819,5,target,simple,no,yes,1391,2,generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,9321,2,example,simple,no,yes,1391,2,generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,4176,3,example,simple,no,yes,1391,2,generic
AE1RM9WVH54PO,Wed Jan 20 13:47:09 PST 2016,"""English""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,6573,1,example,simple,no,yes,1391,2,generic
