id,sentence,tense,aspect
2674,Kites Kites depend on a windy day to fly .,present,simple
269,A bed should be made regularly .,present,simple
2690,A knife can be used to spread butter .,present,simple
2692,Lions can kill zebras .,present,simple
2694,A shirt with lipstick on the collar could mean trouble .,present,simple
2696,A rabbit can be used to make a fine stew .,present,simple
2697,Computers can be big time savers .,present,simple
2700,The elephants bathed in the pond .,past,simple
2717,Pigs like to eat corn .,present,simple
2722,The tires on the truck needed air .,past,simple
273,The cats stretched in the sunlight .,past,simple
2730,Boats should float,present,simple
2735,A guitar can be fun to play,present,simple
2739,A fox can live outside,present,simple
2771,A light bulb can now last for 20 years .,present,simple
278,The gorilla beat its chest in anger .,past,simple
2783,A cow supplies milk for us .,present,simple
279,A toilet should be cleaned regularly .,present,simple
2804,Zippers can be loosened with soap .,present,simple
2823,The rabbit hopped quickly across the grass .,past,simple
2833,The knife cut through the steak easily .,past,simple
2836,The kangaroo hopped through the outback .,past,simple
2844,The cat stretched out on the floor .,past,simple
2847,A butterfly flitted by my head .,past,simple
2849,The towels needed to be washed .,past,simple
2851,A camel can have one or two humps .,present,simple
2883,A zipper A zipper can get stuck,present,simple
2890,Fences Fences keep your pets in your yard .,present,simple
2923,Gorillas live in the jungle .,present,simple
2965,Clocks clocks melt in paintings,present,simple
2968,The light bulb THe light bulb shattered,past,simple
2975,Lamps Lamps break easily,present,simple
3031,A dolphin A dolphin could be seen out on the ocean .,past,simple
3043,An owl An owl called !!! `` Who ? '' into the dark night .,past,simple
3054,Foxes trot in the hole .,present,simple
3067,Penguins can not fly .,present,simple
3094,The lamps LIT UP THE SMALL ROOM .,past,simple
3099,The light bulb BURNT OUT AND HAD TO BE REPLACED .,past,simple
310,The penguin can not fly,present,simple
3105,Kangaroos HOPPED AROUND THE ENCLOSURE .,past,simple
3111,A bed SAT IN THE MIDDLE OF THE ROOM .,past,simple
3113,The shark SWAM NEAR THE BOAT .,past,simple
3116,A television WAS SHOWING THE BASEBALL GAME .,past,progressive
3119,The knife SUNK INTO THE FRESHLY COOKED STEAK .,past,simple
3125,Pianos SAT GLEAMING IN THE MUSIC HALL .,past,simple
3134,A boat CUT QUICKLY THROUGH THE WATER .,past,simple
3154,A penguin mates for life .,present,simple
3155,The dolphin would like to thank you for all the fish .,present,simple
3166,A cow chews its cud .,present,simple
3176,The tire popped .,past,simple
3191,A shirt can be made of cotton .,present,simple
3194,Cheetahs can run extremely fast .,present,simple
3197,The television could not get good reception .,past,simple
3198,Bicycles can be seen on the roadway .,present,simple
321,Owls only hunt at night,present,simple
3212,A couch can be a comfortable place for a nap .,present,simple
323,The dogs like to chase cats,present,simple
3252,The lamp burns bright,present,simple
3261,Peacocks gathered in the lake,past,simple
3262,The kangaroos all relaxed together,past,simple
3269,A light bulb burst,past,simple
3270,Elephants stamped when frightened,past,simple
3278,Gorillas eat bananas,present,simple
3289,A penguin can not fly .,present,simple
3295,The butterfly lands on the flower .,present,simple
3298,Gorillas live in the mountains of Uganda .,present,simple
3315,Knives can be dangerous around angry people .,present,simple
3318,A marble rolls across the floor .,present,simple
3329,Gorillas enjoy their time together,present,simple
3331,A trumpet blows loudly,present,simple
3353,Footballs can be tossed far,present,simple
3355,Zippers close your pants,present,simple
3368,The cows like very green grass,present,simple
3372,The squirrels scurry around,present,simple
3420,Knives can be useful and deadly .,present,simple
3429,A boat would really make me happy .,present,simple
3431,Bicycles should be our main mode of transportation .,present,simple
3434,Towels can carry disease .,present,simple
3442,The butterflies remind me of the possibilities .,present,simple
3452,The cow should not be dinner .,present,simple
346,A camel can trek long distances .,present,simple
3463,A guitar can make my day .,present,simple
3476,The boats bobbed in the surf .,past,simple
3479,The light bulb shattered after many years .,past,simple
3482,A shark attacked a surfer .,past,simple
3487,A knife sliced through the warm bread .,past,simple
3490,The dolphins played in the waves .,past,simple
3491,An owl hunted for prey .,past,simple
3537,Cheetahs can run much faster than we humans can !,present,simple
3543,Shirts wrinkle if left in the dryer overnight .,present,simple
3550,The boat capsized while ferrying people across the lake .,past,simple
3558,Towels dry in the dryer quite handily .,present,simple
3561,The dolphin performed at the zoo show .,past,simple
3562,Light bulbs burned out quickly .,past,simple
3565,The trumpet shone in the lights on stage .,past,simple
3566,The penguins played on the ice caps .,past,simple
3571,Turtles live in ponds .,present,simple
3580,A football can be tossed around .,present,simple
36,A car drives by honking as the guy waves .,present,simple
3603,A lion roared in the distance .,past,simple
3615,Turtles live in shells .,present,simple
3635,The lions sleep in the sun .,present,simple
3641,The kites dance in the wind .,present,simple
3654,A boat can float,present,simple
3656,A marble rolls around,present,simple
3668,An owl can see at night,present,simple
3670,A cow can be milked,present,simple
3679,The rabbit can really hop,present,simple
3691,Penguins like it cold,present,simple
3704,A kangaroo should not play with matches .,present,simple
3720,The knives should not be stored in your orifices .,present,simple
3727,Cows would be much more dangerous if carnivorous .,present,simple
3729,A television should not be struck with blunt objects .,present,simple
3744,A gorilla can show intelligence and emotion,present,simple
3756,Peacocks can be beautiful but incredibly loud .,present,simple
3768,The clocks automatically reset themselves .,past,simple
3769,Boats can go very fast .,present,simple
3773,The cheetah can go from lounging to running at full speed in almost no time .,present,simple
3813,Sharks can kill you .,present,simple
3814,Zippers can get stuck .,present,simple
3815,Kangaroos can jump .,present,simple
382,Zippers can often break .,present,simple
3853,A light bulb can last a long time depending on the filament quality .,present,simple
3865,The dogs played by having a mock fight .,past,simple
3877,Bears like to eat fish .,present,simple
3969,The shirts desperately needed to be ironed .,past,simple
3979,A pig bolted through the farmyard .,past,simple
400,The cheetah can outrun the man .,present,simple
4010,The guitar should be played often to keep its soul alive .,present,simple
4020,Bicycles can be dangerous .,present,simple
4041,A bear can crush a tree .,present,simple
4043,The lamp wo n't turn off .,present,simple
4044,A television can take up a lot of your time .,present,simple
