WorkerId,SubmitTime,Answer 56,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type,aspect,modal,be_have,sentence_id,sentence_length,original_response
UDLJ0XR8BES9TUXLRG52F45S675J6A,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,plural,definite,present,toilet,The toilets are dirty in there.,2,1502,9,target,simple,no,yes,1557,4,non.generic
YGR6546JG19NQCARGZDA6SUCWK5ES5,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,plural,indefinite,past,trumpet,Trumpets announced the arrival of the king.,1,3821,14,target,simple,no,no,3024,6,non.generic
AD1PQCT15UO4Z5OCBWHDIAHSXJI73D,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,plural,definite,present,shark,The sharks are dangerous.,2,2728,15,target,simple,no,yes,3884,2,non.generic
WGVB513YK4PLRC71PNL7MD1AKN7095,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,singular,indefinite,present,shirt,A shirt is wrinkled,2,2152,16,target,simple,no,no,3343,2,non.generic
ELLKZOE7GQOYA3TYSQNIS5J4C4PJDZ,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,plural,definite,past,fox,The foxes tried to steal some food.,2,4325,17,target,simple,no,no,3560,5,non.generic
G09TSQAA4TYIOY3LGYQJ5SPJUL5RUJ,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,plural,definite,present,camel,The camels are brown.,2,2429,10,target,simple,no,yes,2902,2,non.generic
6104YG5DO6RBQKAE0V542UNCLV3A39,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,plural,definite,present,piano,The pianos need tuning.,2,1705,11,target,simple,no,no,3627,2,non.generic
A4E6HENCGV97UZEWZ4G7CZXHP2IWDO,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,plural,indefinite,past,fox,Foxes were seen.,2,2709,12,target,simple,no,no,1218,2,non.generic
43MPIH7TFWNWWCEIJZ9B3ECPQ77QJW,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,plural,definite,past,lamp,The lamps needed changing.,2,1567,13,target,simple,no,no,376,2,non.generic
80TWE6WR193EYQX5LRXVXO6CB1FTUG,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,singular,indefinite,present,television,A television is a luxury,1,2879,36,target,simple,no,yes,2991,3,generic
L6X2LSHKUGLPDYS7WNAK6JO3Y58G1Z,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,singular,indefinite,present,zipper,A zipper is a convenient way to close a sweater. ,1,2665,37,target,simple,no,yes,2663,8,generic
RFNONSOTOV93N67AB1CACZI0MH0D6P,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,plural,definite,past,shirt,The shirts were freshly pressed.,2,1550,34,target,simple,no,yes,3570,3,generic
6EUXL8Y1UYEQO3NN1JWCK47M48Z36S,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,plural,indefinite,past,trumpet,Trumpets blared as the marching band marched across the field.,2,1424,35,target,simple,no,no,1952,9,non.generic
5W3ZVUT16F936RIPEPBLD9QTO1NYPN,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,singular,indefinite,past,football,A football came whirring past them at the park.,2,2070,18,target,simple,no,no,3019,7,non.generic
8J7O6UAT6KX4CAOR8TJJESL3VINESL,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,singular,indefinite,present,butterfly,A butterfly is pretty,1,3056,19,target,simple,no,yes,2424,2,generic
OU56VA7NOFKR6HEC2JV53V7JBRQ0LS,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,singular,indefinite,past,dolphin,A dolphin got caught in our fishing nets.,2,1912,30,target,simple,no,no,1274,6,non.generic
MVXW7NDAKWXX8AUENURB7ALJBW45QY,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,singular,definite,present,kangaroo,The kangaroo cares for its baby.,2,2270,31,target,simple,no,no,3150,4,non.generic
QYS1GJCGG3J4A6KI76G32YCK419LPY,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,plural,indefinite,past,kangaroo,Kangaroos hopped through the bush.,2,2086,38,target,simple,no,no,3475,4,non.generic
TIYY68DLU2O4OI9V8BR53D75Q1NGNE,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,plural,definite,present,cow,The cows are ready to be milked.,2,1519,51,target,simple,no,yes,1545,5,non.generic
05CH6FS09UCYS7X12PDP8XT05K1G5N,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",inanimate,plural,indefinite,present,kite,Kites are flying in the sky.,2,2568,32,target,progressive,no,no,2941,5,non.generic
F2R8XHOT20O40IM2MG735VRGQJ93QG,Wed Jan 20 13:42:28 PST 2016,"""ENGLISH""",animate,singular,definite,past,fox,The fox jumped over the dog,2,2823,52,target,simple,no,no,1777,4,non.generic
NIX8HIFUMZ88RJ30GNHPRTQN6CZO6R,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,definite,present,pigeon,The pigeon is gross,2,8711,53,target,simple,no,yes,4203,2,non.generic
CW8AIPY3DPIPP2SD6L5VILKMKKEXIK,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,definite,present,bicycle,The bicycle has a flat tire.,2,5752,54,target,simple,no,yes,2908,4,non.generic
Z5PE8PQCDTWVF8ZAQFGDILGPKZ2ABB,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,indefinite,present,penguin,Penguins are in the water,2,6026,50,target,simple,no,yes,1396,4,non.generic
V8JDURVSF8AI26IZV211G5CJYXE9GK,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,definite,present,zipper,The zippers are on the pants.,2,3968,33,target,simple,no,yes,1642,4,non.generic
SJLVWQM16MA0Z1U4B44A66BWU2WLB0,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,indefinite,past,penguin,Penguins swam under ice,2,2927,39,target,simple,no,no,1775,3,non.generic
QO0GSW26ZGWBGQJFLQHXNT6XJYACTI,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,indefinite,present,pig,Pigs are noisy,1,2439,29,target,simple,no,yes,15,2,generic
HO9W5APEQG6TYEDNUG9JSMNRAVM0PK,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,past,panda,A panda ate bamboo for breakfast.,2,2896,28,target,simple,no,no,885,4,non.generic
SUB6210JKXJ7IMVPUEOQHB3NKXY74V,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,present,lion,A lion has a mane.,1,2864,25,target,simple,no,yes,2885,3,generic
CAW65XJQ2W51NPSYA8UEKCTFP4FJM1,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,definite,past,football,The footballs WERE WIPED DRY WITH A TOWEL. ,2,4440,24,target,simple,no,no,3108,6,non.generic
OQENHKEMILB5UVSN9ETSE8NBYZNR20,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,present,cheetah,A cheetah can run faster than any other animal.,1,2382,27,target,simple,yes,no,2342,7,generic
VXIXVNQLX1XKNF8HIPC971G6H41XQD,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,indefinite,present,turtle,Turtles are slow but adorable.,1,2210,26,target,simple,no,yes,1565,4,generic
785KMH3WH9J879OFZQ2CYVFBTU4NNM,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,past,car,Cars sat in traffic for hours.,2,2749,21,target,simple,no,no,2859,5,non.generic
ZR8PLHNEWMPPVQQ8SORFF5XDDUQLTX,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,present,toilet,Toilets are clean.,2,2591,20,target,simple,no,yes,3876,2,non.generic
X1OHJJ1XOQU1CNZ7MXCS6KC73LTM41,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,definite,past,car,The car was in an accident.,2,3544,23,target,simple,no,yes,3910,4,non.generic
YRTQK7ARYZ2LDH3AZUQR3QY97R06FD,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,definite,present,tire,The tire is flat,2,1930,22,target,simple,no,yes,463,2,non.generic
J6SOOYX34GIJIA4XA4JTPYQ1I3H4XT,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,past,gorilla,A gorilla escaped from the zoo! ,2,3960,47,target,simple,no,no,3922,4,non.generic
WCUBQ6XKUHNV3NQ2GHIQV5CD5HD9TI,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,indefinite,present,television,A television can take up a lot of your time.,1,3472,46,target,simple,yes,no,4044,8,generic
OPBMMAMDJDY3SS8NXF1XO9ZFDYFRK1,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,definite,past,couch,The couches were torn to shreds.,2,2719,45,target,simple,no,no,1695,4,non.generic
W8Y74J4R5YD9XYZ1TWS5FS05QLZ46J,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,present,kangaroo,A kangaroo carries young ones in a pouch.,1,6159,44,target,simple,no,no,2720,6,generic
MJT7PVVOT3B9Q94U0I2RHCFMWBVPGB,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,definite,past,zipper,The zipper broke unexpectedly.,2,3368,43,target,simple,no,no,3510,2,non.generic
TB6MM1K5ABSUSH75DPQWCZJB5Z3QUV,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,indefinite,past,cheetah,Cheetahs Sprinted up the path,2,3112,42,target,simple,no,no,1362,4,non.generic
BDCT7PKOWPFVGLR3A0NCUMI7S4Q1VK,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,present,cheetah,A cheetah runs fast,1,1864,41,target,simple,no,no,316,2,generic
OYA0YBEG6CPI7YEHSRULRKS9XBOIHN,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,past,cheetah,A cheetah ran fast.,2,2064,40,target,simple,no,no,1837,2,non.generic
DAADY2SQCF9J02PQZ644EREXNUK0DB,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,definite,present,peacock,The peacocks have gorgeous tails.,2,3352,49,target,simple,no,yes,2772,3,non.generic
03PL8687LITUCSMNXST744E94DIFZP,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,present,computer,Computers are really smart.,1,2903,48,target,simple,no,yes,1631,3,generic
OM8N5Q0F5ZQM6T95K0HXD2913WDE57,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,definite,present,turtle,The turtle has a shell.,1,3293,6,target,simple,no,yes,541,3,generic
MAVVSLQ0FUPOY4OZ6INTA9MGYJ4HQ7,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,present,panda,"A panda is cute, but dangerous.",1,5942,7,target,simple,no,yes,3443,4,generic
MPRIEEGNBG6HBOWEUXPKAJOORLG2F5,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,110473,4,example,simple,no,yes,3443,4,generic
1R1WVB1GQG1QKTQGV818WW6GXWKO2G,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,indefinite,past,clock,A clock was on the wall,2,2712,5,target,simple,no,yes,2027,4,non.generic
9MQAO2JJ0DFX4UYTT1I6KSZ99CB4VN,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,past,mouse,A mouse lives in my house.,2,6632,2,example,simple,no,yes,2027,4,non.generic
LC21T4D2AAXGDE03W2GMM68VHXPLD4,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,3416,3,example,simple,no,yes,2027,4,non.generic
7P4PMDYQKWND3T2968XUB1N66UYEWI,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,10869,1,example,simple,no,yes,2027,4,non.generic
6K41QXCJ6HBGL1N50P3AFAOH0GODFY,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,definite,present,lion,The lion guards its family in the wilderness.,1,4577,8,target,simple,no,no,929,6,non.generic
ZSEB545FX7J9UC5VCTUCDOABAH5577,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,definite,present,gorilla,The gorilla is large and black.,1,2223,9,target,simple,no,yes,2381,4,non.generic
J88WKQ0ZP6PHUWGJLX5BV890Z0C3RC,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,indefinite,past,butterfly,Butterflies flew through the garden. ,2,4544,14,target,simple,no,no,1587,4,non.generic
JN43INZ9Y4M6WKKCS7W5CL80RQ5I9L,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,present,kangaroo,A kangaroo can jump very high,1,3424,15,target,simple,yes,no,1687,4,generic
K9O66K43TZAIY9B1Y9041XPZTWVDG6,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,present,dolphin,A dolphin is smart.,1,1768,16,target,simple,no,yes,1004,2,generic
NTMY7MHBUGC1EKPDI9PJV9ZRACQR9Q,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,indefinite,present,cat,Cats have claws,1,2496,17,target,simple,no,yes,3682,2,generic
LXBGBJI5GU7Z6W4U6W6IFO1V027ZBP,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,indefinite,present,kangaroo,Kangaroos kick well,1,3785,10,target,simple,no,no,2989,2,generic
QHV4SZD4XFYEBN5ZAAQIDGF2V736GS,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,plural,definite,past,dog,The dogs barked at the noises of the night,2,3743,11,target,simple,no,no,4107,7,non.generic
L1FW2PASYYB6PCVHYV8L8Z2YKMTRKD,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,definite,past,knife,The knife was sharper than a razor. ,2,4416,12,target,simple,no,yes,3939,5,non.generic
OMOEQYZKXA8CIIBDQLNPRMW9P9YCNR,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,present,clock,Clocks tick loudly on the wall.,2,6040,13,target,simple,no,no,1468,5,generic
6496PO819K4BKQ9TDQZ8UGK3WXUEA1,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,indefinite,present,television,A television is in color,1,5263,36,target,simple,no,yes,3686,3,non.generic
O5AQPPZ00KF449ZMX7OX1RJOHMMSBB,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,past,football,Footballs were laying all over the field after practice.,2,2456,37,target,progressive,no,no,2316,8,non.generic
5MAN1FWUMOIEJI4SGH5PXO3ZSKTD8Y,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,present,cheetah,A cheetah is faster than a lion.,1,2272,34,target,simple,no,yes,61,5,generic
Z1DPJGFFQFVPMGIQEQ81O3TNMOIMCR,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,present,couch,Couches go mainly in the living room.,1,4503,35,target,simple,no,no,2472,6,generic
72D5TVSA1CSGW34YZWPDZBMU4Q7CT0,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,definite,past,knife,The knife cut a generous slice of cake.,2,4599,18,target,simple,no,no,217,6,non.generic
9CDE0RCRPO37BEVETJZY49TICKGC5K,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,past,gorilla,A gorilla was making a lot of noise at the zoo.,2,2223,19,target,progressive,no,no,2276,9,non.generic
PZN3RR99MGTXDWYR1AO9DQ9GBQXJV9,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,indefinite,present,trumpet,A trumpet can make music,1,2824,30,target,simple,yes,no,1998,3,generic
8ACER9EDRG265WTJ7J6NNJTA97ANGN,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,definite,present,skunk,The skunk smells stinky.,2,3384,31,target,simple,no,no,1449,2,non.generic
ZO0YZ7WWI1DNE3LNWKUZDT48B5O2U4,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,present,computer,Computers are used for many different things.,1,3552,38,target,simple,no,no,1501,6,generic
0GHSW79TR04OKZJI7A8J4PPXSAMQX6,Wed Jan 20 13:43:21 PST 2016,"""English""",animate,singular,indefinite,past,kangaroo,A kangaroo jumped away from the dog,2,3557,51,target,simple,no,no,1799,5,non.generic
N26R5CZKOUAGB6WLAQD99QWVE9CQV3,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,singular,indefinite,past,marble,A marble was found on the floor.,2,2063,32,target,simple,no,no,1512,5,non.generic
7T0X2J0MK4OC3TJ0B95R3CAXAR0FHL,Wed Jan 20 13:43:21 PST 2016,"""English""",inanimate,plural,indefinite,past,car,Cars zoomed around each other during the race.,2,4734,52,target,simple,no,no,3416,7,non.generic
K07S6YEGNHGTUFFG8E440O394Q89Z1,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,definite,past,bed,The beds were rough.,2,2460,53,target,simple,no,yes,4336,2,non.generic
SXMOSH9PH2DYOOFZ1NPDAPIYZO8R7G,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,present,turtle,A turtle is very slow sometimes.,1,2289,54,target,simple,no,yes,669,4,non.generic
67IESIVLORDSVE4SGXVWDNSVOXR9PH,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,definite,past,shark,The shark attacked.,2,2580,50,target,simple,no,no,2435,1,non.generic
I8GIQ6TDVKZGSJ93BUCBZ06RNFD4CF,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,plural,indefinite,present,camel,Camels have two humps that help them survive in the desert.,1,2633,33,target,simple,no,yes,2775,10,generic
AEQ06QVXYBVD7NRVX2HA4FHK0ILSGW,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,definite,present,lion,The lion roars loudly,2,2537,39,target,simple,no,no,4232,2,non.generic
6JU25GXVE1BDYTYBRV53IIETIGI1O1,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,indefinite,present,knife,A knife is in the drawer,2,2321,55,target,simple,no,yes,1414,4,non.generic
PKLCKDHDDGS0VO8A2LE01R7XXMKEZ2,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,definite,past,bicycle,The bicycle was stolen.,2,2188,29,target,simple,no,no,1898,2,non.generic
FZ2K7L2OVXC6XMXQAOB8AOV633U3VI,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,definite,past,clock,The clock needed to be fixed,2,2243,28,target,simple,no,no,1670,4,non.generic
4TFM4YJSJ52N647U6572K3YNGJHGGR,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,definite,present,clock,The clock is not working.,2,4870,25,target,progressive,no,no,3883,3,non.generic
AU8ZSLRUX6ZGSH5PNOTW86L28YAG8I,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,definite,past,zipper,The zippers refused to stay up - Thanksgiving had been a success.,2,7731,24,target,simple,no,no,4013,10,generic
GLYYOX00ZUMUHRG9EVMMJXLQIUUFB4,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,present,shark,A shark bit the surfers arm off,2,3154,27,target,simple,no,no,1889,5,non.generic
CS17HEZVPQMEU5ZBIL8S9TYF50CD6F,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,past,fox,A fox ate the chickens.,2,2609,26,target,simple,no,no,3422,3,generic
MP16PBFLOSYTLK2856D00FB4DJ06KX,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,indefinite,present,marble,Marbles come in various colors.,1,2417,21,target,simple,no,no,3650,4,generic
P01CONK9ZALRWDV4QSN3UZRP568YFV,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,definite,present,gorilla,The gorilla beats his chest.,2,2611,20,target,simple,no,no,607,3,non.generic
NIA9O2ZNVQOTQJQ6RVF84DYH5A5T11,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,definite,past,dolphin,The dolphin swam slowly.,2,1991,23,target,simple,no,no,1899,2,non.generic
ZC11TG3OBUH9KSQSJ6BFLB3FKCMR8T,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,plural,definite,past,skunk,The skunks were crossing the road.,2,4080,22,target,progressive,no,no,913,4,non.generic
XKDBNOAKPTQ8ZNWDQ2UUZ7DGVTGMA6,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,indefinite,present,fence,Fences are sometimes white,2,2963,47,target,simple,no,yes,1126,3,generic
WE9BUXJKHWWFC2PSHZDDA0T6X3P3KO,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,plural,indefinite,present,gorilla,Gorillas are very intelligent.,1,3606,46,target,simple,no,yes,3855,3,generic
EDIJ8WIG29J7QI2SZRBKAEY5O49HRQ,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,indefinite,past,marble,A marble rolled down the hill. ,2,3096,45,target,simple,no,no,1598,4,non.generic
MHSZ7R2XD3RK2G7SKLQ7QE7OPHDA5O,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,definite,past,knife,The knives were kept in the drawer.,2,2110,44,target,simple,no,no,661,5,non.generic
WOVVRFBFQQ4Q3A3QHMVBOXX227BD6S,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,definite,present,owl,The owl flies at night.,2,2074,43,target,simple,no,no,3304,3,non.generic
YGDU6MDJ8CIY3J988XF5SNLKK6RNLB,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,definite,past,football,The football dropped out of the receiver's hands.,2,3017,42,target,simple,no,no,3499,6,non.generic
SWSJLLVINDDB3AHFJLLFFZ2N8CGOLO,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,plural,indefinite,present,shark,Sharks swim in the water near the city of Melbourne.,2,3037,41,target,simple,no,no,2125,9,generic
DZKYPPPRABKB3MWLRC9C4DXFHDH3GT,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,indefinite,present,piano,Pianos are  very nice ,1,2177,40,target,simple,no,yes,988,4,generic
50HBVNZ4TC4P0W4DYQTLF6PN2JYDQ5,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,plural,definite,past,butterfly,The butterflies flew around me,2,2675,49,target,simple,no,no,3237,3,non.generic
PTHJNS9QRMP532H0N81UH5JGD39YVP,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,indefinite,past,piano,A piano was in the band room.,2,2231,48,target,simple,no,yes,2469,5,non.generic
Q0PW1UEO2LKL1UFRGK8X80D75FL6GW,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,definite,future,car,The car trunk will not close.,2,4707,6,target,simple,yes,no,2361,4,non.generic
8R8TNTLFY9H0SJL0X7GJZ53RRK1EFT,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,indefinite,past,piano,Pianos required a good deal of expertise to tune properly.,1,3403,7,target,simple,no,no,3844,9,generic
QZ0MMVI14B0Z3PJCJ0QKSLOFJ08UCV,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,4815,4,example,simple,no,no,3844,9,generic
NFTPTLD46T8LMHUY2YJMFAGCN56BHQ,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,indefinite,present,bed,A bed is so comfortable.,1,4831,5,target,simple,no,yes,825,3,generic
98K08L5C4I8K1QZGO4H8U1B0L6L97F,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,5521,2,example,simple,no,yes,825,3,generic
0OOUXG1TW0EI4CYPEBW3SXLKQLT38P,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,3089,3,example,simple,no,yes,825,3,generic
2PQ1RTF95EHG4BJLKXALU9OYGQMGJR,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,9544,1,example,simple,no,yes,825,3,generic
3K6BSOSD7YDBLL073CG51UDPC39RW8,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,definite,past,boat,The boat sank to the bottom of the ocean,2,4068,8,target,simple,no,no,1860,7,non.generic
3ILSFM0K6Y1DO4N6E46D0U4PMA9IOH,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,past,cheetah,A cheetah ran after its prey. ,2,2537,9,target,simple,no,no,4254,4,non.generic
CO74Q05V6MJ4YPSQ438M8O5KEBWN0E,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,indefinite,past,car,A car drove past the gas station.,2,3962,14,target,simple,no,no,3538,5,non.generic
KZ1OUGHTTRY8K8LSNQI76ZLWJE4104,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,definite,present,tire,The tire is flat.,2,1762,15,target,simple,no,yes,23,2,non.generic
EBU2TNCV3TEMYYATBF49KC74LIJCAB,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,plural,definite,past,cow,The cows chewed grass and looked bored.,2,3339,16,target,simple,no,no,1751,5,non.generic
IXVB7LUGOM1PDXBTZBFLC6PVYAK92V,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,present,penguin,A penguin is a cute creature.,1,3540,17,target,simple,no,yes,2294,4,generic
152OXEX8J2QOGIMKC41AYM031Y89CH,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,definite,past,skunk,The skunk scared the children.,2,2379,10,target,simple,no,no,4022,3,non.generic
49FMXO372VP5A9MRU6RE2VV20V34LW,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,present,kangaroo,A kangaroo keeps its young in a pouch.,1,3113,11,target,simple,no,no,251,6,generic
7A0BS6LUHEZPY4VEB1JYRNUQTLW88M,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,definite,past,boat,The boats sailed peacefully.,2,4768,12,target,simple,no,no,381,2,non.generic
TVTO5XD6IXKN52D01DRWHPCLSTI9C0,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,present,cow,A cow chews its cud.,2,2252,13,target,simple,no,no,3166,3,generic
O9V0NVC8OSAXN91GH86F6TPXZKZ6ML,Wed Jan 20 13:43:59 PST 2016,"""English""",animate,singular,indefinite,present,dog,A dog is man's best friend.,1,2961,36,target,simple,no,yes,3444,4,generic
1HCZT9IHGDOFX9GC21AFCVZSM3Z9M4,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,indefinite,present,fence,Fences are around each pool in the neighborhood.,2,5014,37,target,simple,no,yes,1500,7,non.generic
98QSXZPFSIDIM9YN83KOWVUP7JMNUQ,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,singular,indefinite,present,television,A television is something I don't always want on.,1,4656,34,target,simple,no,yes,2310,7,generic
21D6J77HESJ2RCM230EYKUTF76DNHI,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,definite,past,bed,The beds were soft and comfortable.,2,3026,35,target,simple,no,yes,53,4,non.generic
XYW4WRUPZ9GZGJPZ3BK8752Y6SCCYU,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,indefinite,present,kite,Kites are made in all different shapes and sizes.,1,2636,18,target,simple,no,no,4198,8,generic
5IONYDI8TX52LQAQRZMHHGW3HGSAPK,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,definite,past,trumpet,The trumpets were the loudest section.,2,3117,19,target,simple,no,yes,2092,4,non.generic
TGDXMZQHOOXTWTNILLLF884XH7NA2S,Wed Jan 20 13:43:59 PST 2016,"""English""",inanimate,plural,definite,present,knife,The knives are sharp.,2,2329,30,target,simple,no,yes,824,2,non.generic
